snippet,key_factor,version,prompt,tests_passed,tests_failed,tests_errors,man_tests_passed,man_tests_failed,man_tests_errors,Note
AnyBaseToDecimal,KF1,v2,pKF0,9,0,0,,,,
AnyBaseToDecimal,KF1,v2,pKF1,9,0,0,,,,
AnyBaseToDecimal,KF1,v2,pKF2,9,0,0,,,,
AnyBaseToDecimal,KF1,v3,pKF0,9,0,0,,,,
AnyBaseToDecimal,KF1,v3,pKF1,9,0,0,,,,
AnyBaseToDecimal,KF1,v3,pKF2,9,0,0,,,,
AnyBaseToDecimal,KF1,v4,pKF0,9,0,0,,,,
AnyBaseToDecimal,KF1,v4,pKF1,9,0,0,,,,
AnyBaseToDecimal,KF1,v4,pKF2,9,0,0,,,,
AnyBaseToDecimal,KF1,v5,pKF0,9,0,0,,,,
AnyBaseToDecimal,KF1,v5,pKF1,9,0,0,,,,
AnyBaseToDecimal,KF1,v5,pKF2,9,0,0,,,,
AnyBaseToDecimal,KF2,v0,nop,9,0,0,,,,
AnyBaseToDecimal,KF2,v1,pKF0,9,0,0,,,,
AnyBaseToDecimal,KF2,v1,pKF1,9,0,0,,,,
AnyBaseToDecimal,KF2,v1,pKF2,9,0,0,,,,
AnyBaseToDecimal,KF2,v2,pKF0,9,0,0,,,,
AnyBaseToDecimal,KF2,v2,pKF1,9,0,0,,,,
AnyBaseToDecimal,KF2,v2,pKF2,9,0,0,,,,
AnyBaseToDecimal,KF2,v3,pKF0,9,0,0,,,,
AnyBaseToDecimal,KF2,v3,pKF1,9,0,0,,,,
AnyBaseToDecimal,KF2,v3,pKF2,9,0,0,,,,
AnyBaseToDecimal,KF2,v4,pKF0,9,0,0,,,,
AnyBaseToDecimal,KF2,v4,pKF1,9,0,0,,,,
AnyBaseToDecimal,KF2,v4,pKF2,9,0,0,,,,
AnyBaseToDecimal,KF2,v5,pKF0,9,0,0,,,,
AnyBaseToDecimal,KF2,v5,pKF1,9,0,0,,,,
AnyBaseToDecimal,KF2,v5,pKF2,9,0,0,,,,
AnytoAny,KF0,v0,nop,6,0,0,,,,
AnytoAny,KF0,v1,pKF0,6,0,0,,,,
AnytoAny,KF0,v1,pKF1,6,0,0,,,,
AnytoAny,KF0,v1,pKF2,6,0,0,,,,
AnytoAny,KF0,v2,pKF0,6,0,0,,,,
AnytoAny,KF0,v2,pKF1,6,0,0,,,,
AnytoAny,KF0,v2,pKF2,6,0,0,,,,
AnytoAny,KF0,v3,pKF0,6,0,0,,,,
AnytoAny,KF0,v3,pKF1,6,0,0,,,,
AnytoAny,KF0,v3,pKF2,6,0,0,,,,
AnytoAny,KF0,v4,pKF0,6,0,0,,,,
AnytoAny,KF0,v4,pKF1,6,0,0,,,,
AnytoAny,KF0,v4,pKF2,6,0,0,,,,
AnytoAny,KF0,v5,pKF0,6,0,0,,,,
AnytoAny,KF0,v5,pKF1,6,0,0,,,,
AnytoAny,KF0,v5,pKF2,6,0,0,,,,
AnytoAny,KF1,v0,nop,6,0,0,,,,
AnytoAny,KF1,v1,pKF0,6,0,0,,,,
AnytoAny,KF1,v1,pKF1,6,0,0,,,,
AnytoAny,KF1,v1,pKF2,6,0,0,,,,
AnytoAny,KF1,v2,pKF0,6,0,0,,,,
AnytoAny,KF1,v2,pKF1,6,0,0,,,,
AnytoAny,KF1,v2,pKF2,6,0,0,,,,
AnytoAny,KF1,v3,pKF0,6,0,0,,,,
AnytoAny,KF1,v3,pKF1,6,0,0,,,,
AnytoAny,KF1,v3,pKF2,6,0,0,,,,
AnytoAny,KF1,v4,pKF0,6,0,0,,,,
AnytoAny,KF1,v4,pKF1,6,0,0,,,,
AnytoAny,KF1,v4,pKF2,6,0,0,,,,
AnytoAny,KF1,v5,pKF0,6,0,0,,,,
AnytoAny,KF1,v5,pKF1,6,0,0,,,,
AnytoAny,KF1,v5,pKF2,6,0,0,,,,
AnytoAny,KF2,v0,nop,6,0,0,,,,
AnytoAny,KF2,v1,pKF0,6,0,0,,,,
AnytoAny,KF2,v1,pKF1,6,0,0,,,,
AnytoAny,KF2,v1,pKF2,6,0,0,,,,
AnytoAny,KF2,v2,pKF0,6,0,0,,,,
AnytoAny,KF2,v2,pKF1,6,0,0,,,,
AnytoAny,KF2,v2,pKF2,6,0,0,,,,
AnytoAny,KF2,v3,pKF0,6,0,0,,,,
AnytoAny,KF2,v3,pKF1,6,0,0,,,,
AnytoAny,KF2,v3,pKF2,6,0,0,,,,
AnytoAny,KF2,v4,pKF0,6,0,0,,,,
AnytoAny,KF2,v4,pKF1,6,0,0,,,,
AnytoAny,KF2,v4,pKF2,6,0,0,,,,
AnytoAny,KF2,v5,pKF0,6,0,0,,,,
AnytoAny,KF2,v5,pKF1,6,0,0,,,,
AnytoAny,KF2,v5,pKF2,6,0,0,,,,
ArrayCombination,KF0,v0,nop,12,0,0,,,,
ArrayCombination,KF0,v1,pKF0,12,0,0,,,,
ArrayCombination,KF0,v1,pKF1,12,0,0,,,,
ArrayCombination,KF0,v1,pKF2,12,0,0,,,,
ArrayCombination,KF0,v2,pKF0,12,0,0,,,,
ArrayCombination,KF0,v2,pKF1,12,0,0,,,,
ArrayCombination,KF0,v2,pKF2,12,0,0,,,,
ArrayCombination,KF0,v3,pKF0,12,0,0,,,,
ArrayCombination,KF0,v3,pKF1,12,0,0,,,,
ArrayCombination,KF0,v3,pKF2,12,0,0,,,,
ArrayCombination,KF0,v4,pKF0,12,0,0,,,,
ArrayCombination,KF0,v4,pKF1,12,0,0,,,,
ArrayCombination,KF0,v4,pKF2,12,0,0,,,,
ArrayCombination,KF0,v5,pKF0,12,0,0,,,,
ArrayCombination,KF0,v5,pKF1,12,0,0,,,,
ArrayCombination,KF0,v5,pKF2,12,0,0,,,,
ArrayCombination,KF1,v0,nop,12,0,0,,,,
ArrayCombination,KF1,v1,pKF0,12,0,0,,,,
ArrayCombination,KF1,v1,pKF1,12,0,0,,,,
ArrayCombination,KF1,v1,pKF2,12,0,0,,,,
ArrayCombination,KF1,v2,pKF0,12,0,0,,,,
ArrayCombination,KF1,v2,pKF1,12,0,0,,,,
ArrayCombination,KF1,v2,pKF2,12,0,0,,,,
ArrayCombination,KF1,v3,pKF0,12,0,0,,,,
ArrayCombination,KF1,v3,pKF1,12,0,0,,,,
ArrayCombination,KF1,v3,pKF2,12,0,0,,,,
ArrayCombination,KF1,v4,pKF0,12,0,0,,,,
ArrayCombination,KF1,v4,pKF1,12,0,0,,,,
ArrayCombination,KF1,v4,pKF2,12,0,0,,,,
ArrayCombination,KF1,v5,pKF0,12,0,0,,,,
ArrayCombination,KF1,v5,pKF1,12,0,0,,,,
ArrayCombination,KF1,v5,pKF2,12,0,0,,,,
ArrayCombination,KF2,v0,nop,12,0,0,,,,
ArrayCombination,KF2,v1,pKF0,12,0,0,,,,
ArrayCombination,KF2,v1,pKF1,12,0,0,,,,
ArrayCombination,KF2,v1,pKF2,12,0,0,,,,
ArrayCombination,KF2,v2,pKF0,12,0,0,,,,
ArrayCombination,KF2,v2,pKF1,12,0,0,,,,
ArrayCombination,KF2,v2,pKF2,12,0,0,,,,
ArrayCombination,KF2,v3,pKF0,12,0,0,,,,
ArrayCombination,KF2,v3,pKF1,12,0,0,,,,
ArrayCombination,KF2,v3,pKF2,12,0,0,,,,
ArrayCombination,KF2,v4,pKF0,12,0,0,,,,
ArrayCombination,KF2,v4,pKF1,12,0,0,,,,
ArrayCombination,KF2,v4,pKF2,12,0,0,,,,
ArrayCombination,KF2,v5,pKF0,12,0,0,,,,
ArrayCombination,KF2,v5,pKF1,12,0,0,,,,
ArrayCombination,KF2,v5,pKF2,12,0,0,,,,
ArrayRightRotation,KF0,v0,nop,5,0,0,,,,
ArrayRightRotation,KF0,v1,pKF0,5,0,0,,,,
ArrayRightRotation,KF0,v1,pKF1,5,0,0,,,,
ArrayRightRotation,KF0,v1,pKF2,5,0,0,,,,
ArrayRightRotation,KF0,v2,pKF0,5,0,0,,,,
ArrayRightRotation,KF0,v2,pKF1,5,0,0,,,,
ArrayRightRotation,KF0,v2,pKF2,5,0,0,,,,
ArrayRightRotation,KF0,v3,pKF0,5,0,0,,,,
ArrayRightRotation,KF0,v3,pKF1,5,0,0,,,,
ArrayRightRotation,KF0,v3,pKF2,5,0,0,,,,
ArrayRightRotation,KF0,v4,pKF0,5,0,0,,,,
ArrayRightRotation,KF0,v4,pKF1,5,0,0,,,,
ArrayRightRotation,KF0,v4,pKF2,5,0,0,,,,
ArrayRightRotation,KF0,v5,pKF0,5,0,0,,,,
ArrayRightRotation,KF0,v5,pKF1,5,0,0,,,,
ArrayRightRotation,KF0,v5,pKF2,5,0,0,,,,
ArrayRightRotation,KF1,v0,nop,5,0,0,,,,
ArrayRightRotation,KF1,v1,pKF0,5,0,0,,,,
ArrayRightRotation,KF1,v1,pKF1,5,0,0,,,,
ArrayRightRotation,KF1,v1,pKF2,5,0,0,,,,
ArrayRightRotation,KF1,v2,pKF0,5,0,0,,,,
ArrayRightRotation,KF1,v2,pKF1,5,0,0,,,,
ArrayRightRotation,KF1,v2,pKF2,5,0,0,,,,
ArrayRightRotation,KF1,v3,pKF0,5,0,0,,,,
ArrayRightRotation,KF1,v3,pKF1,5,0,0,,,,
ArrayRightRotation,KF1,v3,pKF2,5,0,0,,,,
ArrayRightRotation,KF1,v4,pKF0,5,0,0,,,,
ArrayRightRotation,KF1,v4,pKF1,5,0,0,,,,
ArrayRightRotation,KF1,v4,pKF2,5,0,0,,,,
ArrayRightRotation,KF1,v5,pKF0,5,0,0,,,,
ArrayRightRotation,KF1,v5,pKF1,5,0,0,,,,
ArrayRightRotation,KF1,v5,pKF2,5,0,0,,,,
ArrayRightRotation,KF2,v0,nop,5,0,0,,,,
ArrayRightRotation,KF2,v1,pKF0,5,0,0,,,,
ArrayRightRotation,KF2,v1,pKF1,5,0,0,,,,
ArrayRightRotation,KF2,v1,pKF2,5,0,0,,,,
ArrayRightRotation,KF2,v2,pKF0,5,0,0,,,,
ArrayRightRotation,KF2,v2,pKF1,5,0,0,,,,
ArrayRightRotation,KF2,v2,pKF2,5,0,0,,,,
ArrayRightRotation,KF2,v3,pKF0,5,0,0,,,,
ArrayRightRotation,KF2,v3,pKF1,5,0,0,,,,
ArrayRightRotation,KF2,v3,pKF2,5,0,0,,,,
ArrayRightRotation,KF2,v4,pKF0,5,0,0,,,,
ArrayRightRotation,KF2,v4,pKF1,5,0,0,,,,
ArrayRightRotation,KF2,v4,pKF2,5,0,0,,,,
ArrayRightRotation,KF2,v5,pKF0,5,0,0,,,,
ArrayRightRotation,KF2,v5,pKF1,5,0,0,,,,
ArrayRightRotation,KF2,v5,pKF2,5,0,0,,,,
AssignmentUsingBitmask,KF0,v0,nop,4,0,0,,,,
AssignmentUsingBitmask,KF0,v1,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF0,v1,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF0,v1,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF0,v2,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF0,v2,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF0,v2,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF0,v3,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF0,v3,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF0,v3,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF0,v4,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF0,v4,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF0,v4,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF0,v5,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF0,v5,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF0,v5,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF1,v0,nop,4,0,0,,,,
AssignmentUsingBitmask,KF1,v1,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF1,v1,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF1,v1,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF1,v2,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF1,v2,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF1,v2,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF1,v3,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF1,v3,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF1,v3,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF1,v4,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF1,v4,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF1,v4,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF1,v5,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF1,v5,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF1,v5,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF2,v0,nop,4,0,0,,,,
AssignmentUsingBitmask,KF2,v1,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF2,v1,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF2,v1,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF2,v2,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF2,v2,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF2,v2,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF2,v3,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF2,v3,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF2,v3,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF2,v4,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF2,v4,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF2,v4,pKF2,4,0,0,,,,
AssignmentUsingBitmask,KF2,v5,pKF0,4,0,0,,,,
AssignmentUsingBitmask,KF2,v5,pKF1,4,0,0,,,,
AssignmentUsingBitmask,KF2,v5,pKF2,4,0,0,,,,
Autokey,KF0,v0,nop,2,0,0,,,,
Autokey,KF0,v1,pKF0,2,0,0,,,,
Autokey,KF0,v1,pKF1,2,0,0,,,,
Autokey,KF0,v1,pKF2,2,0,0,,,,
Autokey,KF0,v2,pKF0,2,0,0,,,,
Autokey,KF0,v2,pKF1,2,0,0,,,,
Autokey,KF0,v2,pKF2,2,0,0,,,,
Autokey,KF0,v3,pKF0,2,0,0,,,,
Autokey,KF0,v3,pKF1,2,0,0,,,,
Autokey,KF0,v3,pKF2,2,0,0,,,,
Autokey,KF0,v4,pKF0,2,0,0,,,,
Autokey,KF0,v4,pKF1,2,0,0,,,,
Autokey,KF0,v4,pKF2,2,0,0,,,,
Autokey,KF0,v5,pKF0,2,0,0,,,,
Autokey,KF0,v5,pKF1,2,0,0,,,,
Autokey,KF0,v5,pKF2,2,0,0,,,,
Autokey,KF1,v0,nop,2,0,0,,,,
Autokey,KF1,v1,pKF0,2,0,0,,,,
Autokey,KF1,v1,pKF1,2,0,0,,,,
Autokey,KF1,v1,pKF2,2,0,0,,,,
Autokey,KF1,v2,pKF0,2,0,0,,,,
Autokey,KF1,v2,pKF1,2,0,0,,,,
Autokey,KF1,v2,pKF2,2,0,0,,,,
Autokey,KF1,v3,pKF0,2,0,0,,,,
Autokey,KF1,v3,pKF1,2,0,0,,,,
Autokey,KF1,v3,pKF2,2,0,0,,,,
Autokey,KF1,v4,pKF0,2,0,0,,,,
Autokey,KF1,v4,pKF1,2,0,0,,,,
Autokey,KF1,v4,pKF2,2,0,0,,,,
Autokey,KF1,v5,pKF0,2,0,0,,,,
Autokey,KF1,v5,pKF1,2,0,0,,,,
Autokey,KF1,v5,pKF2,2,0,0,,,,
Autokey,KF2,v0,nop,2,0,0,,,,
Autokey,KF2,v1,pKF0,2,0,0,,,,
Autokey,KF2,v1,pKF1,2,0,0,,,,
Autokey,KF2,v1,pKF2,2,0,0,,,,
Autokey,KF2,v2,pKF0,2,0,0,,,,
Autokey,KF2,v2,pKF1,2,0,0,,,,
Autokey,KF2,v2,pKF2,2,0,0,,,,
Autokey,KF2,v3,pKF0,2,0,0,,,,
Autokey,KF2,v3,pKF1,2,0,0,,,,
Autokey,KF2,v3,pKF2,2,0,0,,,,
Autokey,KF2,v4,pKF0,2,0,0,,,,
Autokey,KF2,v4,pKF1,2,0,0,,,,
Autokey,KF2,v4,pKF2,2,0,0,,,,
Autokey,KF2,v5,pKF0,2,0,0,,,,
Autokey,KF2,v5,pKF1,2,0,0,,,,
Autokey,KF2,v5,pKF2,2,0,0,,,,
AutomorphicNumber,KF0,v0,nop,1,0,0,,,,
AutomorphicNumber,KF0,v1,pKF0,1,0,0,,,,
AutomorphicNumber,KF0,v1,pKF1,1,0,0,,,,
AutomorphicNumber,KF0,v1,pKF2,1,0,0,,,,
AutomorphicNumber,KF0,v2,pKF0,1,0,0,,,,
AutomorphicNumber,KF0,v2,pKF1,1,0,0,,,,
AutomorphicNumber,KF0,v2,pKF2,1,0,0,,,,
AutomorphicNumber,KF0,v3,pKF0,1,0,0,,,,
AutomorphicNumber,KF0,v3,pKF1,1,0,0,,,,
AutomorphicNumber,KF0,v3,pKF2,1,0,0,,,,
AutomorphicNumber,KF0,v4,pKF0,1,0,0,,,,
AutomorphicNumber,KF0,v4,pKF1,1,0,0,,,,
AutomorphicNumber,KF0,v4,pKF2,1,0,0,,,,
AutomorphicNumber,KF0,v5,pKF0,1,0,0,,,,
AutomorphicNumber,KF0,v5,pKF1,1,0,0,,,,
AutomorphicNumber,KF0,v5,pKF2,1,0,0,,,,
AutomorphicNumber,KF1,v0,nop,1,0,0,,,,
AutomorphicNumber,KF1,v1,pKF0,1,0,0,,,,
AutomorphicNumber,KF1,v1,pKF1,1,0,0,,,,
AutomorphicNumber,KF1,v1,pKF2,1,0,0,,,,
AutomorphicNumber,KF1,v2,pKF0,1,0,0,,,,
AutomorphicNumber,KF1,v2,pKF1,1,0,0,,,,
AutomorphicNumber,KF1,v2,pKF2,1,0,0,,,,
AutomorphicNumber,KF1,v3,pKF0,1,0,0,,,,
AutomorphicNumber,KF1,v3,pKF1,1,0,0,,,,
AutomorphicNumber,KF1,v3,pKF2,1,0,0,,,,
AutomorphicNumber,KF1,v4,pKF0,1,0,0,,,,
AutomorphicNumber,KF1,v4,pKF1,1,0,0,,,,
AutomorphicNumber,KF1,v4,pKF2,1,0,0,,,,
AutomorphicNumber,KF1,v5,pKF0,1,0,0,,,,
AutomorphicNumber,KF1,v5,pKF1,1,0,0,,,,
AutomorphicNumber,KF1,v5,pKF2,1,0,0,,,,
AutomorphicNumber,KF2,v0,nop,1,0,0,,,,
AutomorphicNumber,KF2,v1,pKF0,1,0,0,,,,
AutomorphicNumber,KF2,v1,pKF1,1,0,0,,,,
AutomorphicNumber,KF2,v1,pKF2,1,0,0,,,,
AutomorphicNumber,KF2,v2,pKF0,1,0,0,,,,
AutomorphicNumber,KF2,v2,pKF1,1,0,0,,,,
AutomorphicNumber,KF2,v2,pKF2,1,0,0,,,,
AutomorphicNumber,KF2,v3,pKF0,,,,,,,
AutomorphicNumber,KF2,v3,pKF1,1,0,0,,,,
AutomorphicNumber,KF2,v3,pKF2,1,0,0,,,,
AutomorphicNumber,KF2,v4,pKF0,,,,,,,
AutomorphicNumber,KF2,v4,pKF1,1,0,0,,,,
AutomorphicNumber,KF2,v4,pKF2,1,0,0,,,,
AutomorphicNumber,KF2,v5,pKF0,,,,,,,
AutomorphicNumber,KF2,v5,pKF1,1,0,0,,,,
AutomorphicNumber,KF2,v5,pKF2,1,0,0,,,,
BaconianCipher,KF0,v0,nop,2,0,0,,,,
BaconianCipher,KF0,v1,pKF0,2,0,0,,,,
BaconianCipher,KF0,v1,pKF1,2,0,0,,,,
BaconianCipher,KF0,v1,pKF2,2,0,0,,,,
BaconianCipher,KF0,v2,pKF0,2,0,0,,,,
BaconianCipher,KF0,v2,pKF1,2,0,0,,,,
BaconianCipher,KF0,v2,pKF2,2,0,0,,,,
BaconianCipher,KF0,v3,pKF0,2,0,0,,,,
BaconianCipher,KF0,v3,pKF1,2,0,0,,,,
BaconianCipher,KF0,v3,pKF2,2,0,0,,,,
BaconianCipher,KF0,v4,pKF0,2,0,0,,,,
BaconianCipher,KF0,v4,pKF1,2,0,0,,,,
BaconianCipher,KF0,v4,pKF2,2,0,0,,,,
BaconianCipher,KF0,v5,pKF0,2,0,0,,,,
BaconianCipher,KF0,v5,pKF1,2,0,0,,,,
BaconianCipher,KF0,v5,pKF2,2,0,0,,,,
BaconianCipher,KF1,v0,nop,2,0,0,,,,
BaconianCipher,KF1,v1,pKF0,2,0,0,,,,
BaconianCipher,KF1,v1,pKF1,2,0,0,,,,
BaconianCipher,KF1,v1,pKF2,2,0,0,,,,
BaconianCipher,KF1,v2,pKF0,2,0,0,,,,
BaconianCipher,KF1,v2,pKF1,2,0,0,,,,
BaconianCipher,KF1,v2,pKF2,2,0,0,,,,
BaconianCipher,KF1,v3,pKF0,2,0,0,,,,
BaconianCipher,KF1,v3,pKF1,2,0,0,,,,
BaconianCipher,KF1,v3,pKF2,2,0,0,,,,
BaconianCipher,KF1,v4,pKF0,2,0,0,,,,
BaconianCipher,KF1,v4,pKF1,2,0,0,,,,
BaconianCipher,KF1,v4,pKF2,2,0,0,,,,
BaconianCipher,KF1,v5,pKF0,2,0,0,,,,
BaconianCipher,KF1,v5,pKF1,2,0,0,,,,
BaconianCipher,KF1,v5,pKF2,2,0,0,,,,
BaconianCipher,KF2,v0,nop,2,0,0,,,,
BaconianCipher,KF2,v1,pKF0,2,0,0,,,,
BaconianCipher,KF2,v1,pKF1,2,0,0,,,,
BaconianCipher,KF2,v1,pKF2,2,0,0,,,,
BaconianCipher,KF2,v2,pKF0,2,0,0,,,,
BaconianCipher,KF2,v2,pKF1,2,0,0,,,,
BaconianCipher,KF2,v2,pKF2,2,0,0,,,,
BaconianCipher,KF2,v3,pKF0,2,0,0,,,,
BaconianCipher,KF2,v3,pKF1,2,0,0,,,,
BaconianCipher,KF2,v3,pKF2,2,0,0,,,,
BaconianCipher,KF2,v4,pKF0,2,0,0,,,,
BaconianCipher,KF2,v4,pKF1,2,0,0,,,,
BaconianCipher,KF2,v4,pKF2,2,0,0,,,,
BaconianCipher,KF2,v5,pKF0,2,0,0,,,,
BaconianCipher,KF2,v5,pKF1,2,0,0,,,,
BaconianCipher,KF2,v5,pKF2,2,0,0,,,,
BalancedBrackets,KF0,v0,nop,27,0,0,,,,
BalancedBrackets,KF0,v1,pKF0,27,0,0,,,,
BalancedBrackets,KF0,v1,pKF1,27,0,0,,,,
BalancedBrackets,KF0,v1,pKF2,27,0,0,,,,
BalancedBrackets,KF0,v2,pKF0,27,0,0,,,,
BalancedBrackets,KF0,v2,pKF1,27,0,0,,,,
BalancedBrackets,KF0,v2,pKF2,27,0,0,,,,
BalancedBrackets,KF0,v3,pKF0,27,0,0,,,,
BalancedBrackets,KF0,v3,pKF1,27,0,0,,,,
BalancedBrackets,KF0,v3,pKF2,27,0,0,,,,
BalancedBrackets,KF0,v4,pKF0,27,0,0,,,,
BalancedBrackets,KF0,v4,pKF1,27,0,0,,,,
BalancedBrackets,KF0,v4,pKF2,27,0,0,,,,
BalancedBrackets,KF0,v5,pKF0,27,0,0,,,,
BalancedBrackets,KF0,v5,pKF1,27,0,0,,,,
BalancedBrackets,KF0,v5,pKF2,27,0,0,,,,
BalancedBrackets,KF1,v0,nop,27,0,0,,,,
BalancedBrackets,KF1,v1,pKF0,27,0,0,,,,
BalancedBrackets,KF1,v1,pKF1,27,0,0,,,,
BalancedBrackets,KF1,v1,pKF2,27,0,0,,,,
BalancedBrackets,KF1,v2,pKF0,27,0,0,,,,
BalancedBrackets,KF1,v2,pKF1,27,0,0,,,,
BalancedBrackets,KF1,v2,pKF2,27,0,0,,,,
BalancedBrackets,KF1,v3,pKF0,27,0,0,,,,
BalancedBrackets,KF1,v3,pKF1,27,0,0,,,,
BalancedBrackets,KF1,v3,pKF2,27,0,0,,,,
BalancedBrackets,KF1,v4,pKF0,27,0,0,,,,
BalancedBrackets,KF1,v4,pKF1,27,0,0,,,,
BalancedBrackets,KF1,v4,pKF2,27,0,0,,,,
BalancedBrackets,KF1,v5,pKF0,27,0,0,,,,
BalancedBrackets,KF1,v5,pKF1,27,0,0,,,,
BalancedBrackets,KF1,v5,pKF2,27,0,0,,,,
BalancedBrackets,KF2,v0,nop,27,0,0,,,,
BalancedBrackets,KF2,v1,pKF0,27,0,0,,,,
BalancedBrackets,KF2,v1,pKF1,27,0,0,,,,
BalancedBrackets,KF2,v1,pKF2,27,0,0,,,,
BalancedBrackets,KF2,v2,pKF0,27,0,0,,,,
BalancedBrackets,KF2,v2,pKF1,27,0,0,,,,
BalancedBrackets,KF2,v2,pKF2,27,0,0,,,,
BalancedBrackets,KF2,v3,pKF0,,,,,,,
BalancedBrackets,KF2,v3,pKF1,27,0,0,,,,
BalancedBrackets,KF2,v3,pKF2,27,0,0,,,,
BalancedBrackets,KF2,v4,pKF0,,,,,,,
BalancedBrackets,KF2,v4,pKF1,27,0,0,,,,
BalancedBrackets,KF2,v4,pKF2,27,0,0,,,,
BalancedBrackets,KF2,v5,pKF0,,,,,,,
BalancedBrackets,KF2,v5,pKF1,27,0,0,,,,
BalancedBrackets,KF2,v5,pKF2,27,0,0,,,,
BandwidthAllocation,KF0,v0,nop,5,0,0,,,,
BandwidthAllocation,KF0,v1,pKF0,5,0,0,,,,
BandwidthAllocation,KF0,v1,pKF1,5,0,0,,,,
BandwidthAllocation,KF0,v1,pKF2,5,0,0,,,,
BandwidthAllocation,KF0,v2,pKF0,5,0,0,,,,
BandwidthAllocation,KF0,v2,pKF1,5,0,0,,,,
BandwidthAllocation,KF0,v2,pKF2,5,0,0,,,,
BandwidthAllocation,KF0,v3,pKF0,5,0,0,,,,
BandwidthAllocation,KF0,v3,pKF1,5,0,0,,,,
BandwidthAllocation,KF0,v3,pKF2,5,0,0,,,,
BandwidthAllocation,KF0,v4,pKF0,5,0,0,,,,
BandwidthAllocation,KF0,v4,pKF1,5,0,0,,,,
BandwidthAllocation,KF0,v4,pKF2,5,0,0,,,,
BandwidthAllocation,KF0,v5,pKF0,5,0,0,,,,
BandwidthAllocation,KF0,v5,pKF1,5,0,0,,,,
BandwidthAllocation,KF0,v5,pKF2,5,0,0,,,,
BandwidthAllocation,KF1,v0,nop,5,0,0,,,,
BandwidthAllocation,KF1,v1,pKF0,5,0,0,,,,
BandwidthAllocation,KF1,v1,pKF1,5,0,0,,,,
BandwidthAllocation,KF1,v1,pKF2,5,0,0,,,,
BandwidthAllocation,KF1,v2,pKF0,5,0,0,,,,
BandwidthAllocation,KF1,v2,pKF1,5,0,0,,,,
BandwidthAllocation,KF1,v2,pKF2,5,0,0,,,,
BandwidthAllocation,KF1,v3,pKF0,5,0,0,,,,
BandwidthAllocation,KF1,v3,pKF1,5,0,0,,,,
BandwidthAllocation,KF1,v3,pKF2,5,0,0,,,,
BandwidthAllocation,KF1,v4,pKF0,5,0,0,,,,
BandwidthAllocation,KF1,v4,pKF1,5,0,0,,,,
BandwidthAllocation,KF1,v4,pKF2,5,0,0,,,,
BandwidthAllocation,KF1,v5,pKF0,5,0,0,,,,
BandwidthAllocation,KF1,v5,pKF1,5,0,0,,,,
BandwidthAllocation,KF1,v5,pKF2,5,0,0,,,,
BandwidthAllocation,KF2,v0,nop,5,0,0,,,,
BandwidthAllocation,KF2,v1,pKF0,5,0,0,,,,
BandwidthAllocation,KF2,v1,pKF1,5,0,0,,,,
BandwidthAllocation,KF2,v1,pKF2,5,0,0,,,,
BandwidthAllocation,KF2,v2,pKF0,5,0,0,,,,
BandwidthAllocation,KF2,v2,pKF1,5,0,0,,,,
BandwidthAllocation,KF2,v2,pKF2,5,0,0,,,,
